Source Label,Label,Adjusted Time,Target Label,Number of Records
Timothy Gibson,calls,12-09-2015 22:04,Jane Tyler,1
Timothy Gibson,calls,12/14/2015 8:03:26 PM,Jane Tyler,1
Timothy Gibson,calls,12/19/2015 5:37:31 PM,Jane Tyler,1
Timothy Gibson,calls,12/26/2015 8:53:15 PM,Jane Tyler,1
Timothy Gibson,calls,12/26/2015 10:23:44 PM,Jane Tyler,1
Timothy Gibson,calls,12/31/2015 7:22:46 AM,Jane Tyler,1
Timothy Gibson,calls,01-01-2016 13:01,Jane Tyler,1
Timothy Gibson,calls,01-03-2016 08:38,Jane Tyler,1
Timothy Gibson,calls,01-04-2016 06:31,Jane Tyler,1
Timothy Gibson,calls,01-04-2016 19:49,Jane Tyler,1
Timothy Gibson,calls,01-12-2016 06:38,Jane Tyler,1
Timothy Gibson,calls,1/14/2016 8:46:56 PM,Jane Tyler,1
Timothy Gibson,calls,1/19/2016 5:33:03 PM,Jane Tyler,1
Timothy Gibson,calls,1/25/2016 4:29:31 AM,Jane Tyler,1
Timothy Gibson,calls,1/27/2016 12:47:05 PM,Jane Tyler,1
Timothy Gibson,calls,1/28/2016 2:00:06 AM,Jane Tyler,1
Timothy Gibson,calls,02-03-2016 17:06,Jane Tyler,1
Timothy Gibson,calls,02-08-2016 18:57,Jane Tyler,1
Timothy Gibson,calls,2/15/2016 6:48:22 AM,Jane Tyler,1
Timothy Gibson,calls,2/18/2016 8:41:16 AM,Jane Tyler,1
Timothy Gibson,calls,2/26/2016 4:59:16 PM,Jane Tyler,1
Timothy Gibson,calls,2/28/2016 12:23:55 PM,Jane Tyler,1
Timothy Gibson,calls,2/28/2016 3:43:04 PM,Jane Tyler,1
Timothy Gibson,calls,03-01-2016 13:10,Jane Tyler,1
Timothy Gibson,calls,03-05-2016 09:37,Jane Tyler,1
Timothy Gibson,calls,3/24/2016 2:33:29 PM,Jane Tyler,1
Timothy Gibson,calls,3/27/2016 8:25:34 AM,Jane Tyler,1
Timothy Gibson,calls,3/28/2016 11:02:14 PM,Jane Tyler,1
Timothy Gibson,calls,04-01-2016 11:15,Jane Tyler,1
Timothy Gibson,calls,04-01-2016 21:42,Jane Tyler,1
Timothy Gibson,calls,04-02-2016 15:30,Jane Tyler,1
Timothy Gibson,calls,04-02-2016 22:56,Jane Tyler,1
Timothy Gibson,calls,04-03-2016 01:01,Jane Tyler,1
Timothy Gibson,calls,04-04-2016 05:52,Jane Tyler,1
Timothy Gibson,calls,04-06-2016 03:03,Jane Tyler,1
Timothy Gibson,calls,04-11-2016 22:01,Jane Tyler,1
Timothy Gibson,calls,04-12-2016 19:34,Jane Tyler,1
Timothy Gibson,calls,4/18/2016 9:47:04 PM,Jane Tyler,1
Timothy Gibson,calls,4/19/2016 7:39:48 PM,Jane Tyler,1
Timothy Gibson,calls,4/20/2016 3:38:07 AM,Jane Tyler,1
Timothy Gibson,calls,4/26/2016 3:28:10 PM,Jane Tyler,1
Timothy Gibson,calls,4/27/2016 10:37:16 PM,Jane Tyler,1
Timothy Gibson,calls,4/29/2016 10:45:39 PM,Jane Tyler,1
Timothy Gibson,calls,4/30/2016 3:52:29 AM,Jane Tyler,1
Timothy Gibson,calls,05-07-2016 06:03,Jane Tyler,1
Timothy Gibson,calls,05-09-2016 21:06,Jane Tyler,1
Timothy Gibson,calls,05-10-2016 17:18,Jane Tyler,1
Timothy Gibson,calls,05-11-2016 17:36,Jane Tyler,1
Timothy Gibson,calls,5/13/2016 8:46:44 AM,Jane Tyler,1
Timothy Gibson,calls,5/14/2016 6:07:37 AM,Jane Tyler,1
Timothy Gibson,calls,5/17/2016 1:00:02 AM,Jane Tyler,1
Timothy Gibson,calls,5/17/2016 2:23:59 PM,Jane Tyler,1
Timothy Gibson,calls,5/20/2016 10:23:21 AM,Jane Tyler,1
Timothy Gibson,calls,5/20/2016 10:24:13 AM,Jane Tyler,1
Timothy Gibson,calls,5/22/2016 3:46:08 AM,Jane Tyler,1
Timothy Gibson,calls,5/24/2016 1:55:17 PM,Jane Tyler,1
Timothy Gibson,calls,06-05-2016 00:59,Jane Tyler,1
Timothy Gibson,calls,06-08-2016 15:53,Jane Tyler,1
Timothy Gibson,calls,06-09-2016 21:50,Jane Tyler,1
Timothy Gibson,calls,06-11-2016 22:41,Jane Tyler,1
Timothy Gibson,calls,6/25/2016 7:16:04 AM,Jane Tyler,1
Timothy Gibson,calls,6/25/2016 11:50:12 AM,Jane Tyler,1
Timothy Gibson,calls,07-05-2016 00:16,Jane Tyler,1
Timothy Gibson,calls,07-05-2016 16:21,Jane Tyler,1
Timothy Gibson,calls,07-07-2016 14:52,Jane Tyler,1
Timothy Gibson,calls,07-07-2016 22:00,Jane Tyler,1
Timothy Gibson,calls,7/14/2016 6:58:33 AM,Jane Tyler,1
Timothy Gibson,calls,7/16/2016 1:52:38 AM,Jane Tyler,1
Timothy Gibson,calls,7/16/2016 2:03:58 PM,Jane Tyler,1
Timothy Gibson,calls,7/22/2016 3:05:20 AM,Jane Tyler,1
Timothy Gibson,calls,7/27/2016 12:16:00 AM,Jane Tyler,1
Timothy Gibson,calls,7/30/2016 9:16:49 PM,Jane Tyler,1
Timothy Gibson,calls,7/31/2016 7:40:53 PM,Jane Tyler,1
Timothy Gibson,calls,08-11-2016 15:47,Jane Tyler,1
Timothy Gibson,calls,8/31/2016 12:46:49 AM,Jane Tyler,1
Timothy Gibson,calls,09-11-2016 19:34,Jane Tyler,1
Timothy Gibson,calls,09-12-2016 01:09,Jane Tyler,1
Timothy Gibson,calls,9/14/2016 2:03:10 PM,Jane Tyler,1
Timothy Gibson,calls,9/16/2016 6:45:59 PM,Jane Tyler,1
Timothy Gibson,calls,9/16/2016 10:09:33 PM,Jane Tyler,1
Timothy Gibson,calls,9/20/2016 11:19:45 PM,Jane Tyler,1
Timothy Gibson,calls,9/26/2016 11:38:15 PM,Jane Tyler,1
Timothy Gibson,calls,9/28/2016 4:02:09 AM,Jane Tyler,1
Timothy Gibson,calls,10-01-2016 21:35,Jane Tyler,1
Timothy Gibson,calls,10-02-2016 02:12,Jane Tyler,1
Timothy Gibson,calls,10-03-2016 20:29,Jane Tyler,1
Timothy Gibson,calls,10-06-2016 02:51,Jane Tyler,1
Timothy Gibson,calls,10/14/2016 5:51:45 AM,Jane Tyler,1
Timothy Gibson,calls,10/14/2016 2:27:31 PM,Jane Tyler,1
Timothy Gibson,calls,10/15/2016 3:35:24 AM,Jane Tyler,1
Timothy Gibson,calls,10/27/2016 7:18:27 PM,Jane Tyler,1
Timothy Gibson,calls,11-06-2016 00:44,Jane Tyler,1
Timothy Gibson,calls,11-07-2016 00:26,Jane Tyler,1
Timothy Gibson,calls,11-07-2016 16:53,Jane Tyler,1
Timothy Gibson,calls,11/18/2016 5:42:59 AM,Jane Tyler,1
Timothy Gibson,calls,11/21/2016 7:02:37 PM,Jane Tyler,1
Timothy Gibson,calls,11/22/2016 12:55:32 AM,Jane Tyler,1
Timothy Gibson,calls,12-04-2016 12:34,Jane Tyler,1
Timothy Gibson,calls,12-10-2016 22:57,Jane Tyler,1
Timothy Gibson,calls,12-11-2016 15:02,Jane Tyler,1
Timothy Gibson,calls,12/13/2016 7:32:53 PM,Jane Tyler,1
Timothy Gibson,calls,12/17/2016 2:22:35 AM,Jane Tyler,1
Timothy Gibson,calls,01-01-2017 11:52,Jane Tyler,1
Timothy Gibson,calls,01-03-2017 21:41,Jane Tyler,1
Timothy Gibson,calls,01-10-2017 00:38,Jane Tyler,1
Timothy Gibson,calls,01-10-2017 22:22,Jane Tyler,1
Timothy Gibson,calls,1/30/2017 3:23:55 PM,Jane Tyler,1
Timothy Gibson,calls,02-02-2017 18:47,Jane Tyler,1
Timothy Gibson,calls,2/13/2017 7:47:01 PM,Jane Tyler,1
Timothy Gibson,calls,03-05-2017 06:52,Jane Tyler,1
Timothy Gibson,calls,03-11-2017 07:12,Jane Tyler,1
Timothy Gibson,calls,3/14/2017 6:44:12 PM,Jane Tyler,1
Timothy Gibson,calls,3/25/2017 5:37:37 PM,Jane Tyler,1
Timothy Gibson,calls,3/27/2017 3:03:15 PM,Jane Tyler,1
Timothy Gibson,calls,3/28/2017 12:46:48 AM,Jane Tyler,1
Timothy Gibson,calls,3/30/2017 2:13:43 PM,Jane Tyler,1
Timothy Gibson,calls,04-05-2017 17:03,Jane Tyler,1
Timothy Gibson,calls,04-06-2017 14:07,Jane Tyler,1
Timothy Gibson,calls,4/15/2017 2:32:04 AM,Jane Tyler,1
Timothy Gibson,calls,4/15/2017 5:02:13 AM,Jane Tyler,1
Timothy Gibson,calls,4/25/2017 7:46:48 AM,Jane Tyler,1
Timothy Gibson,calls,4/30/2017 6:21:33 AM,Jane Tyler,1
Timothy Gibson,calls,05-02-2017 11:30,Jane Tyler,1
Timothy Gibson,calls,05-05-2017 04:48,Jane Tyler,1
Timothy Gibson,calls,5/18/2017 2:50:48 AM,Jane Tyler,1
Timothy Gibson,calls,5/20/2017 1:50:38 AM,Jane Tyler,1
Timothy Gibson,calls,5/25/2017 7:36:09 PM,Jane Tyler,1
Timothy Gibson,calls,5/31/2017 12:44:24 PM,Jane Tyler,1
Timothy Gibson,calls,06-03-2017 11:36,Jane Tyler,1
Timothy Gibson,calls,6/19/2017 6:32:13 AM,Jane Tyler,1
Timothy Gibson,calls,6/22/2017 11:54:55 AM,Jane Tyler,1
Timothy Gibson,calls,6/29/2017 9:26:22 PM,Jane Tyler,1
Timothy Gibson,calls,07-04-2017 07:45,Jane Tyler,1
Timothy Gibson,calls,07-04-2017 07:58,Jane Tyler,1
Timothy Gibson,calls,07-04-2017 10:05,Jane Tyler,1
Timothy Gibson,calls,7/15/2017 7:45:04 AM,Jane Tyler,1
Timothy Gibson,calls,7/20/2017 3:34:09 AM,Jane Tyler,1
Timothy Gibson,calls,7/23/2017 1:37:47 PM,Jane Tyler,1
Timothy Gibson,calls,7/23/2017 11:24:14 PM,Jane Tyler,1
Timothy Gibson,calls,08-10-2017 11:32,Jane Tyler,1
Timothy Gibson,calls,8/24/2017 9:14:52 AM,Jane Tyler,1
Timothy Gibson,calls,8/29/2017 3:03:59 AM,Jane Tyler,1
Timothy Gibson,calls,09-01-2017 13:41,Jane Tyler,1
Timothy Gibson,calls,09-03-2017 16:04,Jane Tyler,1
Timothy Gibson,calls,9/15/2017 9:23:53 AM,Jane Tyler,1
Timothy Gibson,calls,9/27/2017 10:54:50 PM,Jane Tyler,1
Timothy Gibson,calls,9/30/2017 3:13:14 PM,Jane Tyler,1
Timothy Gibson,calls,10/21/2017 12:52:21 AM,Jane Tyler,1
Timothy Gibson,calls,10/30/2017 3:56:20 PM,Jane Tyler,1
Timothy Gibson,calls,11-01-2017 21:21,Jane Tyler,1
Timothy Gibson,calls,11/14/2017 12:03:20 PM,Jane Tyler,1
Timothy Gibson,calls,11/14/2017 9:01:32 PM,Jane Tyler,1
Timothy Gibson,calls,11/18/2017 1:17:04 PM,Jane Tyler,1
Timothy Gibson,calls,12/13/2017 7:16:14 PM,Jane Tyler,1
Timothy Gibson,calls,12/15/2017 7:02:42 PM,Jane Tyler,1
Timothy Gibson,calls,12/18/2017 2:42:05 PM,Jane Tyler,1
Timothy Gibson,calls,12-08-2017 14:22,Lindsy Henion,1
Meryl Pastuch,calls,11-06-2015 21:38,Madeline Nindorf,1
Meryl Pastuch,calls,5/23/2016 10:11:53 AM,Madeline Nindorf,1
Meryl Pastuch,calls,11/25/2015 10:10:53 AM,Sheilah Stachniw,1
Rosalia Larroque,calls,01-04-2016 22:32,Sheilah Stachniw,1
Julie Tierno,calls,12-03-2015 06:20,Madeline Nindorf,1
Julie Tierno,calls,11-06-2015 12:47,Ferne Hards,1
Martha Harris,calls,02-12-2016 05:38,Madeline Nindorf,1
Martha Harris,calls,12/26/2015 10:14:53 AM,Patrick Lane,1
Martha Harris,calls,5/20/2016 5:32:53 AM,Patrick Lane,1
Refugio Orrantia,emails,5/24/2016 8:38:53 PM,Ferne Hards,1
Refugio Orrantia,emails,11/21/2015 5:38:53 PM,Sherrell Biebel,1
Melita Scarpaci,emails,03-12-2016 14:38,Sheilah Stachniw,1
Ramiro Gault,emails,01-03-2017 21:38,Sherrell Biebel,1
Alex Hall,emails,3/16/2016 3:38:53 PM,Sherrell Biebel,1
Lizbeth Jindra,emails,1/30/2016 6:38:53 AM,Sheilah Stachniw,1
Jane Tyler,emails,6/23/2015 11:04:40 PM,Richard Fox,1
Jane Tyler,emails,06-05-2015 11:02,Timothy Gibson,1
Jane Tyler,emails,06-05-2015 11:26,Timothy Gibson,1
Jane Tyler,emails,06-05-2015 12:06,Timothy Gibson,1
Jane Tyler,emails,06-05-2015 19:29,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 02:46,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 10:05,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 13:34,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 18:23,Timothy Gibson,1
Jane Tyler,emails,06-07-2015 03:35,Timothy Gibson,1
Jane Tyler,emails,06-07-2015 14:17,Timothy Gibson,1
Jane Tyler,emails,06-07-2015 16:43,Timothy Gibson,1
Jane Tyler,emails,06-07-2015 19:36,Timothy Gibson,1
Jane Tyler,emails,06-08-2015 09:57,Timothy Gibson,1
Jane Tyler,emails,06-08-2015 16:31,Timothy Gibson,1
Jane Tyler,emails,06-08-2015 21:34,Timothy Gibson,1
Jane Tyler,emails,06-09-2015 17:23,Timothy Gibson,1
Jane Tyler,emails,06-10-2015 16:09,Timothy Gibson,1
Jane Tyler,emails,06-10-2015 19:11,Timothy Gibson,1
Jane Tyler,emails,06-12-2015 04:55,Timothy Gibson,1
Jane Tyler,emails,06-12-2015 16:00,Timothy Gibson,1
Jane Tyler,emails,6/13/2015 12:12:27 AM,Timothy Gibson,1
Jane Tyler,emails,6/14/2015 10:17:25 AM,Timothy Gibson,1
Jane Tyler,emails,6/15/2015 11:53:15 PM,Timothy Gibson,1
Jane Tyler,emails,6/16/2015 8:59:56 AM,Timothy Gibson,1
Jane Tyler,emails,6/17/2015 2:34:02 PM,Timothy Gibson,1
Jane Tyler,emails,6/18/2015 3:56:17 AM,Timothy Gibson,1
Jane Tyler,emails,6/18/2015 6:41:13 AM,Timothy Gibson,1
Jane Tyler,emails,6/20/2015 7:49:11 AM,Timothy Gibson,1
Jane Tyler,emails,6/24/2015 7:42:12 AM,Timothy Gibson,1
Jane Tyler,emails,6/24/2015 12:49:17 PM,Timothy Gibson,1
Jane Tyler,emails,6/24/2015 10:16:45 PM,Timothy Gibson,1
Jane Tyler,emails,6/25/2015 6:32:25 AM,Timothy Gibson,1
Jane Tyler,emails,6/25/2015 6:56:38 AM,Timothy Gibson,1
Jane Tyler,emails,6/25/2015 11:29:06 AM,Timothy Gibson,1
Jane Tyler,emails,6/25/2015 12:00:15 PM,Timothy Gibson,1
Jane Tyler,emails,6/26/2015 12:12:31 PM,Timothy Gibson,1
Jane Tyler,emails,6/26/2015 3:14:25 PM,Timothy Gibson,1
Jane Tyler,emails,6/26/2015 7:39:26 PM,Timothy Gibson,1
Jane Tyler,emails,6/26/2015 10:29:09 PM,Timothy Gibson,1
Jane Tyler,emails,6/27/2015 3:41:49 PM,Timothy Gibson,1
Jane Tyler,emails,6/28/2015 11:15:40 AM,Timothy Gibson,1
Jane Tyler,emails,6/29/2015 8:14:49 PM,Timothy Gibson,1
Jane Tyler,emails,07-02-2015 18:24,Timothy Gibson,1
Jane Tyler,emails,07-03-2015 12:54,Timothy Gibson,1
Jane Tyler,emails,07-04-2015 07:31,Timothy Gibson,1
Jane Tyler,emails,07-04-2015 18:28,Timothy Gibson,1
Jane Tyler,emails,07-05-2015 14:46,Timothy Gibson,1
Jane Tyler,emails,07-06-2015 07:49,Timothy Gibson,1
Jane Tyler,emails,07-06-2015 19:52,Timothy Gibson,1
Jane Tyler,emails,07-07-2015 22:44,Timothy Gibson,1
Jane Tyler,emails,07-09-2015 03:16,Timothy Gibson,1
Jane Tyler,emails,07-09-2015 05:20,Timothy Gibson,1
Jane Tyler,emails,07-10-2015 10:13,Timothy Gibson,1
Jane Tyler,emails,07-10-2015 22:01,Timothy Gibson,1
Jane Tyler,emails,07-12-2015 01:59,Timothy Gibson,1
Jane Tyler,emails,07-12-2015 13:51,Timothy Gibson,1
Jane Tyler,emails,7/13/2015 8:09:27 AM,Timothy Gibson,1
Jane Tyler,emails,7/13/2015 10:12:09 AM,Timothy Gibson,1
Jane Tyler,emails,7/14/2015 8:41:07 PM,Timothy Gibson,1
Jane Tyler,emails,7/15/2015 6:28:24 PM,Timothy Gibson,1
Jane Tyler,emails,7/16/2015 7:41:07 AM,Timothy Gibson,1
Jane Tyler,emails,7/20/2015 1:26:06 PM,Timothy Gibson,1
Jane Tyler,emails,7/20/2015 2:53:30 PM,Timothy Gibson,1
Jane Tyler,emails,7/20/2015 4:48:00 PM,Timothy Gibson,1
Jane Tyler,emails,7/21/2015 1:04:35 AM,Timothy Gibson,1
Jane Tyler,emails,7/21/2015 4:03:11 AM,Timothy Gibson,1
Jane Tyler,emails,7/21/2015 7:02:31 PM,Timothy Gibson,1
Jane Tyler,emails,7/21/2015 11:12:41 PM,Timothy Gibson,1
Jane Tyler,emails,7/23/2015 4:24:17 PM,Timothy Gibson,1
Jane Tyler,emails,7/23/2015 8:04:29 PM,Timothy Gibson,1
Jane Tyler,emails,7/26/2015 7:05:51 PM,Timothy Gibson,1
Jane Tyler,emails,7/26/2015 10:16:42 PM,Timothy Gibson,1
Jane Tyler,emails,7/27/2015 2:04:06 AM,Timothy Gibson,1
Jane Tyler,emails,7/27/2015 8:07:53 AM,Timothy Gibson,1
Jane Tyler,emails,7/27/2015 8:17:39 PM,Timothy Gibson,1
Jane Tyler,emails,7/29/2015 10:56:47 AM,Timothy Gibson,1
Jane Tyler,emails,08-02-2015 12:29,Timothy Gibson,1
Jane Tyler,emails,08-03-2015 22:56,Timothy Gibson,1
Jane Tyler,emails,08-04-2015 17:25,Timothy Gibson,1
Jane Tyler,emails,08-07-2015 17:42,Timothy Gibson,1
Jane Tyler,emails,08-07-2015 22:49,Timothy Gibson,1
Jane Tyler,emails,08-08-2015 02:52,Timothy Gibson,1
Jane Tyler,emails,08-10-2015 00:44,Timothy Gibson,1
Jane Tyler,emails,08-10-2015 21:49,Timothy Gibson,1
Jane Tyler,emails,08-10-2015 23:08,Timothy Gibson,1
Jane Tyler,emails,08-10-2015 23:08,Timothy Gibson,1
Jane Tyler,emails,08-11-2015 02:18,Timothy Gibson,1
Jane Tyler,emails,08-11-2015 21:10,Timothy Gibson,1
Jane Tyler,emails,8/13/2015 8:01:08 AM,Timothy Gibson,1
Jane Tyler,emails,8/13/2015 10:22:34 PM,Timothy Gibson,1
Jane Tyler,emails,8/14/2015 2:18:45 PM,Timothy Gibson,1
Jane Tyler,emails,8/15/2015 12:06:38 AM,Timothy Gibson,1
Jane Tyler,emails,8/15/2015 7:17:33 AM,Timothy Gibson,1
Jane Tyler,emails,8/16/2015 12:21:14 AM,Timothy Gibson,1
Jane Tyler,emails,8/16/2015 1:45:40 AM,Timothy Gibson,1
Jane Tyler,emails,8/18/2015 4:27:49 PM,Timothy Gibson,1
Jane Tyler,emails,8/21/2015 9:12:05 PM,Timothy Gibson,1
Jane Tyler,emails,8/23/2015 1:39:41 AM,Timothy Gibson,1
Jane Tyler,emails,8/24/2015 3:12:33 PM,Timothy Gibson,1
Jane Tyler,emails,8/25/2015 7:59:07 AM,Timothy Gibson,1
Jane Tyler,emails,8/26/2015 1:40:01 AM,Timothy Gibson,1
Jane Tyler,emails,09-03-2015 00:16,Timothy Gibson,1
Jane Tyler,emails,09-03-2015 00:49,Timothy Gibson,1
Jane Tyler,emails,09-03-2015 10:02,Timothy Gibson,1
Jane Tyler,emails,09-06-2015 13:03,Timothy Gibson,1
Jane Tyler,emails,09-07-2015 14:01,Timothy Gibson,1
Jane Tyler,emails,09-07-2015 15:09,Timothy Gibson,1
Jane Tyler,emails,09-11-2015 07:25,Timothy Gibson,1
Jane Tyler,emails,9/13/2015 11:42:36 AM,Timothy Gibson,1
Jane Tyler,emails,9/14/2015 1:54:10 AM,Timothy Gibson,1
Jane Tyler,emails,9/15/2015 2:58:06 AM,Timothy Gibson,1
Jane Tyler,emails,9/15/2015 7:21:29 AM,Timothy Gibson,1
Jane Tyler,emails,9/22/2015 3:00:18 AM,Timothy Gibson,1
Jane Tyler,emails,9/25/2015 10:44:21 AM,Timothy Gibson,1
Jane Tyler,emails,9/26/2015 12:24:59 PM,Timothy Gibson,1
Jane Tyler,emails,9/28/2015 11:19:29 AM,Timothy Gibson,1
Jane Tyler,emails,10-02-2015 21:29,Timothy Gibson,1
Jane Tyler,emails,10-03-2015 20:33,Timothy Gibson,1
Jane Tyler,emails,10-05-2015 12:49,Timothy Gibson,1
Jane Tyler,emails,10-05-2015 16:50,Timothy Gibson,1
Jane Tyler,emails,10-07-2015 13:51,Timothy Gibson,1
Jane Tyler,emails,10-10-2015 05:34,Timothy Gibson,1
Jane Tyler,emails,10-12-2015 19:29,Timothy Gibson,1
Jane Tyler,emails,10/13/2015 7:46:40 PM,Timothy Gibson,1
Jane Tyler,emails,10/13/2015 8:59:57 PM,Timothy Gibson,1
Jane Tyler,emails,10/20/2015 2:02:29 AM,Timothy Gibson,1
Jane Tyler,emails,10/22/2015 8:36:17 PM,Timothy Gibson,1
Jane Tyler,emails,10/23/2015 2:49:27 AM,Timothy Gibson,1
Jane Tyler,emails,10/24/2015 4:53:03 AM,Timothy Gibson,1
Jane Tyler,emails,10/24/2015 11:47:41 PM,Timothy Gibson,1
Jane Tyler,emails,10/25/2015 11:19:32 AM,Timothy Gibson,1
Jane Tyler,emails,10/25/2015 2:47:29 PM,Timothy Gibson,1
Jane Tyler,emails,10/27/2015 11:03:16 AM,Timothy Gibson,1
Jane Tyler,emails,10/28/2015 5:32:34 PM,Timothy Gibson,1
Jane Tyler,emails,10/31/2015 4:31:31 PM,Timothy Gibson,1
Jane Tyler,emails,11-05-2015 23:29,Timothy Gibson,1
Jane Tyler,emails,11-08-2015 15:58,Timothy Gibson,1
Jane Tyler,emails,11-09-2015 00:15,Timothy Gibson,1
Jane Tyler,emails,11-09-2015 15:24,Timothy Gibson,1
Jane Tyler,emails,11-09-2015 17:09,Timothy Gibson,1
Jane Tyler,emails,11-12-2015 22:43,Timothy Gibson,1
Jane Tyler,emails,11/15/2015 1:36:16 PM,Timothy Gibson,1
Jane Tyler,emails,11/17/2015 10:35:26 AM,Timothy Gibson,1
Jane Tyler,emails,11/17/2015 11:15:18 PM,Timothy Gibson,1
Jane Tyler,emails,11/21/2015 3:41:31 PM,Timothy Gibson,1
Jane Tyler,emails,11/23/2015 1:12:07 AM,Timothy Gibson,1
Jane Tyler,emails,11/26/2015 7:39:19 AM,Timothy Gibson,1
Jane Tyler,emails,11/26/2015 5:50:56 PM,Timothy Gibson,1
Jane Tyler,emails,11/28/2015 2:44:44 PM,Timothy Gibson,1
Jane Tyler,emails,11/30/2015 12:08:14 AM,Timothy Gibson,1
Jane Tyler,emails,12-04-2015 05:47,Timothy Gibson,1
Jane Tyler,emails,12-10-2015 08:20,Timothy Gibson,1
Jane Tyler,emails,12-10-2015 20:19,Timothy Gibson,1
Jane Tyler,emails,12-11-2015 21:20,Timothy Gibson,1
Jane Tyler,emails,12-12-2015 00:33,Timothy Gibson,1
Jane Tyler,emails,12-12-2015 13:47,Timothy Gibson,1
Jane Tyler,emails,12/13/2015 12:03:55 AM,Timothy Gibson,1
Jane Tyler,emails,12/15/2015 7:11:15 PM,Timothy Gibson,1
Jane Tyler,emails,12/18/2015 6:32:16 AM,Timothy Gibson,1
Jane Tyler,emails,12/19/2015 7:06:18 AM,Timothy Gibson,1
Jane Tyler,emails,12/20/2015 2:00:31 AM,Timothy Gibson,1
Jane Tyler,emails,12/21/2015 12:03:28 PM,Timothy Gibson,1
Jane Tyler,emails,12/22/2015 4:19:06 PM,Timothy Gibson,1
Jane Tyler,emails,12/23/2015 11:26:43 AM,Timothy Gibson,1
Jane Tyler,emails,12/29/2015 5:34:19 AM,Timothy Gibson,1
Jane Tyler,emails,01-02-2016 15:32,Timothy Gibson,1
Jane Tyler,emails,01-03-2016 03:46,Timothy Gibson,1
Jane Tyler,emails,01-07-2016 13:04,Timothy Gibson,1
Jane Tyler,emails,01-08-2016 15:48,Timothy Gibson,1
Jane Tyler,emails,01-09-2016 15:22,Timothy Gibson,1
Jane Tyler,emails,01-09-2016 23:04,Timothy Gibson,1
Jane Tyler,emails,1/14/2016 12:56:54 AM,Timothy Gibson,1
Jane Tyler,emails,1/15/2016 6:54:26 AM,Timothy Gibson,1
Jane Tyler,emails,1/16/2016 1:53:36 AM,Timothy Gibson,1
Jane Tyler,emails,1/18/2016 10:27:39 PM,Timothy Gibson,1
Jane Tyler,emails,1/22/2016 3:37:44 AM,Timothy Gibson,1
Jane Tyler,emails,1/28/2016 12:56:39 AM,Timothy Gibson,1
Jane Tyler,emails,1/28/2016 4:42:50 AM,Timothy Gibson,1
Jane Tyler,emails,1/28/2016 4:53:27 PM,Timothy Gibson,1
Jane Tyler,emails,1/28/2016 7:30:38 PM,Timothy Gibson,1
Jane Tyler,emails,02-01-2016 16:43,Timothy Gibson,1
Jane Tyler,emails,02-02-2016 12:41,Timothy Gibson,1
Jane Tyler,emails,02-02-2016 23:56,Timothy Gibson,1
Jane Tyler,emails,02-03-2016 18:07,Timothy Gibson,1
Jane Tyler,emails,02-06-2016 01:23,Timothy Gibson,1
Jane Tyler,emails,02-07-2016 08:01,Timothy Gibson,1
Jane Tyler,emails,2/18/2016 4:55:32 AM,Timothy Gibson,1
Jane Tyler,emails,2/24/2016 1:23:46 AM,Timothy Gibson,1
Jane Tyler,emails,2/29/2016 1:55:52 PM,Timothy Gibson,1
Jane Tyler,emails,03-05-2016 00:10,Timothy Gibson,1
Jane Tyler,emails,03-11-2016 22:34,Timothy Gibson,1
Jane Tyler,emails,03-12-2016 00:10,Timothy Gibson,1
Jane Tyler,emails,3/13/2016 6:47:54 AM,Timothy Gibson,1
Jane Tyler,emails,3/15/2016 4:28:27 AM,Timothy Gibson,1
Jane Tyler,emails,3/19/2016 1:53:03 AM,Timothy Gibson,1
Jane Tyler,emails,3/20/2016 2:07:41 AM,Timothy Gibson,1
Jane Tyler,emails,3/20/2016 9:16:18 AM,Timothy Gibson,1
Jane Tyler,emails,3/23/2016 8:10:19 PM,Timothy Gibson,1
Jane Tyler,emails,3/24/2016 1:46:46 AM,Timothy Gibson,1
Jane Tyler,emails,04-05-2016 21:49,Timothy Gibson,1
Jane Tyler,emails,04-08-2016 14:00,Timothy Gibson,1
Jane Tyler,emails,4/16/2016 2:20:39 PM,Timothy Gibson,1
Jane Tyler,emails,4/17/2016 12:27:43 PM,Timothy Gibson,1
Jane Tyler,emails,4/17/2016 12:36:41 PM,Timothy Gibson,1
Jane Tyler,emails,4/19/2016 5:04:43 PM,Timothy Gibson,1
Jane Tyler,emails,4/22/2016 5:04:49 AM,Timothy Gibson,1
Jane Tyler,emails,4/25/2016 1:23:31 AM,Timothy Gibson,1
Jane Tyler,emails,4/30/2016 6:12:42 PM,Timothy Gibson,1
Jane Tyler,emails,5/14/2016 11:51:19 AM,Timothy Gibson,1
Jane Tyler,emails,5/14/2016 11:34:52 PM,Timothy Gibson,1
Jane Tyler,emails,5/22/2016 10:11:16 PM,Timothy Gibson,1
Jane Tyler,emails,5/26/2016 1:26:20 PM,Timothy Gibson,1
Jane Tyler,emails,5/27/2016 5:48:04 AM,Timothy Gibson,1
Jane Tyler,emails,06-02-2016 07:52,Timothy Gibson,1
Jane Tyler,emails,06-06-2016 11:11,Timothy Gibson,1
